timestep,ep_reward,ep_length
25972,9.008,24
25972,6.093667,31
26000,4.205667,7
26056,3.5036669,21
26084,28.792334,7
26120,17.367672,43
26140,33.870323,131
26152,0.3126669,8
26168,35.644,42
26184,3.9516664,25
26316,48.794662,44
26328,16.310001,40
26348,0.365,5
26364,3.6509995,53
26368,8.487668,13
26376,-1.5876667,7
26408,32.518658,56
26432,32.549,17
26452,-1.5449998,5
26480,2.3123336,7
26500,8.151001,23
26500,-1.5383332,5
26504,4.3673334,32
26540,2.773333,10
26540,-0.14333355,10
26556,5.807667,13
26568,-2.681,7
26592,9.914334,13
26604,11.723003,59
26616,0.9350002,15
26684,2.6199996,20
26696,9.155334,26
26708,2.352,6
26756,1.7106667,12
26772,6.8696656,19
26776,-1.9783332,5
26776,24.157333,52
26792,-0.41499996,5
26836,-0.9763333,11
26860,15.830337,61
26908,-0.582667,12
26944,4.2630005,9
26956,12.0149975,45
26972,3.3256667,7
26976,16.391666,35
26984,-1.0076667,7
27020,-1.7936667,9
27036,29.865,65
27080,1.0303334,11
27136,10.813335,40
27144,16.894335,43
27196,-0.8823333,13
27204,9.835665,17
27208,15.750667,32
27236,-1.6909999,7
27244,29.240665,12
27264,-2.6009998,7
27264,22.127007,61
27280,4.4196663,19
27284,-0.52500004,5
27316,6.5326667,18
27340,1.4363334,19
27364,7.6570015,21
27376,-0.20500016,15
27400,5.196333,29
27420,0.72166693,5
27424,1.4573334,12
27448,0.17900038,27
27452,5.239333,8
27468,4.8236675,11
27468,2.0516667,5
27480,8.239666,29
27504,4.899667,9
27508,5.856667,10
27528,-3.078,6
27528,8.239668,19
27536,-1.3443333,7
27548,-2.5083334,5
27568,3.0766664,10
27604,7.052333,17
27612,1.4486666,16
27640,0.88633347,9
27656,3.4106667,22
27668,0.48899996,7
27688,3.8283334,5
27696,5.64133,54
27716,-0.53833336,5
27732,5.0369997,11
27768,8.001,13
27768,4.7593327,28
27788,-2.285,5
27788,-1.0116667,5
27824,15.651001,53
27844,-2.8616667,5
27892,2.465333,26
27908,6.706667,30
27928,27.751667,5
27936,2.9110005,23
27948,4.5313334,14
27964,25.119,7
27968,-0.3316667,5
28020,-0.8390001,23
28040,1.7793335,18
28068,-1.7910001,7
28092,26.020006,90
28104,-5.107,9
28104,4.6349998,35
28132,1.6966668,10
28144,4.5266666,10
28152,2.7206662,12
28188,0.34133363,14
28232,-2.633,11
28256,15.7593355,28
28344,-0.5193334,22
28344,18.196,28
28380,3.369667,9
28388,38.947334,92
28408,26.619,7
28436,26.932333,7
28436,2.2973335,12
28468,5.127001,31
28472,1.4296668,9
28500,-0.4306667,8
28500,-0.12433338,7
28532,47.32166,95
28556,9.72,30
28576,6.073,19
28588,0.6813334,14
28592,5.6130004,9
28600,1.2750006,25
28640,2.9943333,13
28652,4.8063326,19
28684,0.31700015,11
28724,10.457668,33
28732,4.777334,12
28752,-2.9116666,5
28780,15.008335,45
28828,5.707333,12
28836,14.228666,46
28848,0.5583333,5
28856,1.2116667,5
28856,12.947671,33
28856,4.125333,26
28900,1.6203334,11
28916,3.918333,15
28936,-0.79833317,5
28940,1.2700002,10
28948,10.135002,25
28976,1.4333332,10
28980,-3.3700001,10
29020,1.267,11
29032,9.598001,44
29060,4.692333,7
29076,9.424001,32
29096,9.536334,29
29104,4.1236663,11
29112,1.6330001,9
29132,3.3390002,7
29156,0.2636664,11
29160,34.252,16
29168,0.44633317,9
29176,-1.1483333,5
29216,1.7066662,10
29232,7.168666,16
29264,9.300333,61
29296,5.512,16
29308,-1.463,11
29336,2.8400002,10
29340,2.1326663,8
29368,-3.201,7
29372,1.6030004,9
29392,6.8813334,44
29396,2.775667,7
29396,0.258667,6
29420,0.20900011,7
29460,8.88,10
29484,8.450668,22
29504,25.831665,5
29520,42.526657,90
29524,3.2553334,16
29540,2.9929998,9
29568,7.520666,12
29608,33.053333,10
29620,1.1899993,20
29636,5.8433313,60
29640,20.923,29
29668,0.579,7
29672,2.5396667,9
29672,-2.4956665,13
29712,1.9500002,10
29728,5.6413326,14
29748,2.8916664,5
29748,5.613001,9
29768,-2.0583332,5
29780,0.5860002,8
29792,10.613668,31
29804,1.0763334,9
29824,30.757,11
29832,9.296668,10
29860,30.060995,63
29912,7.309001,27
29916,13.906998,21
29924,6.0716667,25
29928,3.679,17
29960,0.4693334,8
29976,8.657667,13
29988,2.1996665,19
29996,1.439667,9
30016,6.8550005,25
30044,4.0656667,7
30060,5.590334,21
30064,2.0116668,5
30084,0.67733335,22
30108,1.8470001,11
30116,2.3126664,8
30128,0.59833336,5
30160,-1.8296665,11
30188,0.7383332,15
30224,2.4153337,16
30256,-1.0410001,17
30268,20.334003,52
30276,1.3716669,5
30292,32.24533,76
30320,10.168002,24
30344,37.128998,17
30348,1.9856669,7
30368,15.308334,25
30368,0.48533344,6
30396,-0.16133332,26
30396,-4.151,7
30396,1.8839998,12
30404,0.9230001,9
30416,-0.11500001,5
30424,26.665,5
30448,2.2486668,6
30492,6.6813345,24
30544,13.205669,37
30588,10.271667,35
30588,-3.793,11
30628,3.54,10
30632,-2.343,11
30636,23.072002,36
30656,-2.2316666,5
30660,25.237005,61
30668,2.936667,10
30684,2.289,7
30696,12.432001,16
30752,-2.0163333,21
30760,-0.1346662,16
30764,0.14533317,26
30796,-1.5073333,8
30804,0.04699987,11
30824,-0.06766671,7
30848,-2.4313333,6
30860,9.901337,44
30884,-1.1079999,6
30896,13.752002,36
30908,5.931667,15
30964,9.852334,17
30964,16.21667,40
30984,0.58833313,5
30992,1.9123333,27
30992,5.4903336,21
31012,-1.4816668,5
31032,2.9249997,5
31056,1.0686667,6
31076,4.9103327,21
31080,37.763,29
31108,10.470335,31
31112,-1.4920001,14
31116,4.403,9
31132,3.828,14
31136,0.38833332,5
31172,2.5850003,15
31184,0.32400012,12
31200,8.072333,7
31200,7.5290003,17
31212,-2.131,7
31228,1.229,7
31240,10.834334,33
31256,5.3536673,11
31276,0.98166674,5
31312,2.1896672,9
31368,5.0746665,14
31400,19.416664,50
31420,17.116003,48
31444,0.4970001,11
31472,-2.7423332,13
31480,32.183327,60
31484,11.009668,29
31504,-0.021333396,6
31536,4.9353333,16
31604,14.793334,30
31608,3.5386665,26
31628,-0.004999876,5
31636,9.248333,25
31684,10.42,20
31708,36.54,20
31712,-1.6909999,7
31720,4.8203335,21
31768,1.904,12
31776,60.89434,83
31796,-0.36766672,7
31848,7.44467,34
31852,17.382,36
31880,8.299,7
31908,1.2656664,7
31952,8.749668,39
31968,3.0816662,15
31972,14.593001,49
31988,-0.83700013,9
32044,2.2246666,14
32072,7.4816656,25
32084,6.676667,10
32168,30.276665,80
32180,13.699001,27
32188,-1.1183335,5
32208,1.1423336,7
32232,1.7970002,11
32260,12.741338,44
32276,2.1236668,11
32280,34.99267,18
32280,24.092663,78
32288,30.182333,7
32320,0.60266685,8
32324,1.3736665,11
32348,1.3926666,18
32348,-0.21099985,7
32388,-0.29466653,16
32392,0.90366673,11
32400,0.1066674,30
32428,30.859667,9
32432,-1.5673333,8
32448,5.118333,25
32492,2.8519998,16
32504,-0.83066666,18
32528,-0.94799995,6
32544,4.5343337,13
32576,17.74067,32
32580,0.35633326,9
32596,-1.6410002,17
32632,-4.399,13
32632,13.564667,14
32652,36.771996,66
32660,-0.24433327,7
32684,3.707333,22
32696,4.070333,11
32704,-0.8749999,5
32704,31.547,11
32740,-0.060333245,9
32752,10.916668,30
32772,2.8596656,19
32780,-2.3776667,7
32808,8.895667,17
32812,-1.2400001,10
32888,0.4033332,20
32908,6.1773343,32
32912,7.0916667,25
32944,3.2146668,14
32944,-2.204,8
32944,10.526665,60
32976,0.3093332,8
33016,5.2233334,10
33040,3.9743338,33
33068,4.974333,13
33100,10.899664,39
33108,24.506996,41
33120,-3.6456666,13
33128,1.5383332,5
33144,9.765335,26
33144,3.1703336,11
33160,4.366667,10
33196,4.942333,17
33228,6.967,21
33228,0.33933353,8
33280,-0.35566652,13
33280,0.30099988,13
33320,27.244667,44
33332,6.1443334,13
33360,2.9333332,10
33364,1.7893333,8
33384,1.4616667,5
33388,14.822334,27
33428,-1.4963331,11
33436,0.21633363,19
33444,31.297003,71
33452,16.062002,16
33480,3.8223329,7
33488,8.911002,13
33508,6.3666663,20
33556,3.2193336,28
33556,3.267333,12
33580,26.251999,6
33588,11.102336,27
33608,1.5390003,7
33628,2.8359995,18
33628,19.228336,35
33636,-1.2876666,7
33680,-6.2963333,11
33700,4.8026667,18
33744,22.119665,39
33744,8.8896675,29
33764,10.787001,21
33768,-1.2843332,17
33800,0.63633335,9
33840,5.7200003,10
33916,24.030996,43
33916,21.854328,43
33924,14.886333,39
33944,0.13566661,7
33944,0.24500005,5
33952,5.2096677,9
33984,-0.016666412,10
34016,32.211998,16
34048,10.690668,52
34052,13.382336,17
34088,11.732002,36
34164,3.429334,28
34188,3.508666,6
34204,13.54567,47
34224,1.4763336,9
34232,0.26566672,7
34240,12.812665,48
34312,5.703333,20
34320,35.524666,24
34320,1.3600001,20
34356,25.61233,67
34384,-0.0013329983,16
34388,-0.080332994,19
34464,35.626667,20
34472,7.753667,21
34476,18.860004,30
34512,21.229334,48
34548,6.656999,21
34584,10.179334,28
34600,31.217667,13
34620,-0.9470001,9
34620,9.002335,27
34632,20.572998,39
34660,4.5356665,7
34676,8.059668,19
34724,3.2539997,12
34732,14.079336,28
34752,0.65166664,5
34760,9.508335,35
34760,4.9316664,25
34780,-0.9543333,7
34796,0.5863335,9
34800,-0.4283334,5
34800,0.40666676,10
34820,27.505001,5
34824,0.26900005,7
34824,5.7783346,25
34868,3.0236664,11
34988,16.413334,30
35052,1.9153334,16
35080,-1.1276667,7
35088,35.968662,66
35112,1.8786666,6
35132,25.078333,5
35132,40.795998,78
35144,53.715343,86
35168,3.4029999,9
35192,25.792,6
35208,21.870668,32
35212,1.2550001,5
35228,-3.4083333,5
35288,5.498333,15
35292,8.790001,40
35296,35.510334,21
35312,26.785,5
35324,-0.33766663,7
35348,0.6996665,9
35360,24.261328,54
35360,7.8093343,18
35364,-0.5599999,10
35388,-0.291,7
35416,7.214668,14
35428,2.4720001,16
35432,2.2303329,11
35444,1.3989999,7
35456,11.489001,27
35460,-1.5643334,7
35484,-0.83533347,14
35496,6.2333326,10
35512,-0.2443334,7
35524,5.7856665,7
35560,-2.8636668,9
35584,2.649334,18
35588,6.1723332,7
35592,14.362335,37
35604,-0.82500005,5
35608,2.6183333,5
35612,2.6383333,5
35636,1.6223332,7
35648,7.090332,11
35656,33.692993,49
35676,2.4623332,7
35708,3.9476666,13
35720,8.449,27
35724,0.9940002,12
35728,6.3676662,23
35748,-2.2476666,7
35752,3.1956668,7
35776,-0.18433335,7
35824,14.316336,29
35840,-0.49133396,16
35872,0.23266673,8
35876,10.9103365,31
35880,7.4813337,14
35892,0.8116667,5
35924,3.4773333,12
35928,16.330002,50
35944,3.7183332,5
35944,-0.68566656,13
35972,3.7236667,11
35980,3.4583337,25
35984,4.0733333,10
36012,0.87900007,7
36028,12.863669,21
36068,8.964002,22
36080,-3.061,17
36088,-0.58833337,5
36096,12.010334,31
36108,18.206667,20
36116,2.8796663,9
36116,2.8356667,7
36136,-0.46166658,5
36140,-1.9863334,11
36172,3.0496662,9
36180,4.8693337,18
36184,4.472334,17
36200,3.115,5
36220,27.725,5
36220,7.0833335,20
36240,4.742333,17
36248,0.6656667,7
36268,1.3050002,5
36276,30.564667,14
36288,-0.63500005,5
36296,0.19833326,5
36336,19.886003,38
36360,6.819334,18
36424,4.1219997,16
36428,21.735674,47
36444,39.889,27
36464,12.000664,42
36476,0.23066688,12
36504,11.918334,15
36504,-0.28100014,7
36516,0.78433347,13
36532,0.38900006,7
36556,-1.9413333,6
36568,-0.49800003,16
36580,6.9853344,16
36584,1.1956667,7
36612,0.102333546,7
36644,20.951668,55
36668,16.06833,25
36696,1.695667,7
36716,15.064671,34
36736,0.27500004,5
36756,-3.2416668,5
36772,19.759998,40
36820,10.800667,12
36824,14.211668,45
36852,-0.6809999,7
36872,14.703002,29
36880,4.4223337,7
36892,7.749333,18
36912,2.8016665,5
36944,35.992,16
36972,8.055002,25
36980,5.1589994,17
37012,51.726334,79
37036,6.094667,14
37044,16.928337,25
37048,13.2630005,19
37104,4.6550007,15
37112,3.479666,19
37116,5.4589996,17
37136,16.270336,31
37160,4.7579994,14
37172,4.705,15
37212,13.284668,24
37220,6.407,21
37296,15.86967,19
37308,1.4079999,24
37324,1.3456666,7
37332,19.82,40
37384,43.455326,56
37408,11.015001,25
37464,14.668332,35
37532,18.256668,50
37544,16.72,40
37584,-1.889,13
37596,-4.8389997,13
37656,2.4116664,15
37696,15.9660015,28
37704,19.120003,60
37724,45.17633,79
37724,0.85833335,5
37728,7.7726665,8
37760,4.2663336,9
37780,2.0216665,5
37800,-1.5116665,5
37832,12.002002,26
37868,3.1863332,9
37896,5.4179993,24
37960,-0.6246662,16
38012,36.719666,89
38020,5.201667,15
38020,14.169336,38
38052,-0.083333254,10
38060,53.878006,84
38064,5.9736667,11
38084,0.0053333044,6
38104,1.4883332,5
38132,10.485668,17
38156,10.118003,34
38164,15.122665,28
38184,-1.8183334,5
38208,2.3543334,13
38208,0.4853332,6
38232,-1.2946665,6
38232,18.417334,32
38260,-2.6543334,7
38284,25.34933,38
38288,2.1213336,14
38304,0.035000086,5
38328,12.466669,30
38344,12.867002,21
38356,5.717666,13
38368,-1.0533333,10
38388,0.64033353,11
38444,3.1580005,14
38464,7.788999,27
38468,13.39167,45
38492,-0.23099983,7
38512,3.0403335,11
38512,-2.3016667,5
38560,25.272661,48
38580,3.8556674,17
38584,0.37199998,6
38612,24.294,42
38624,1.620333,11
38632,0.0940001,12
38668,7.8646674,14
38688,11.618004,44
38696,7.0523334,7
38748,35.630333,31
38752,14.482001,16
38788,3.039667,9
38808,13.561334,44
38808,-0.735,5
38832,9.640334,21
38836,-1.0143334,7
38844,2.403,9
38876,26.786999,11
38908,-1.8713332,16
38956,22.12833,65
38968,3.101,33
38976,35.625668,17
38984,7.372332,27
39004,-4.001,7
39012,26.535667,7
39012,8.291334,14
39048,3.1896667,9
39084,1.1830002,9
39116,2.1526666,8
39124,13.126668,30
39124,17.259333,28
39132,18.170332,41
39164,5.5266666,10
39168,-0.8803334,9
39192,-0.71766675,7
39296,16.557667,43
39320,-2.5873332,38
39328,15.171001,53
39332,-0.91699994,9
39380,-0.25266662,12
39400,-2.135,5
39404,51.690998,53
39420,1.2316668,5
39424,7.9413347,24
39432,3.249,7
39444,20.373663,31
39452,1.7490003,7
39464,-2.135,5
39472,-1.115,5
39480,3.4849997,15
39500,-0.9743334,7
39548,2.8289995,17
39564,10.698335,25
39596,29.110666,12
39636,11.188,34
39640,32.863,19
39668,4.9593334,18
39676,30.600338,61
39680,31.796999,11
39704,8.638668,16
39740,5.516333,9
39756,2.9263337,19
39776,5.5716662,25
39784,0.75233316,7
39796,0.13499999,5
39836,4.374334,13
39848,32.054333,13
39856,-1.4316667,5
39876,0.5050001,5
39896,26.84233,57
39920,3.8160005,18
39920,3.863667,11
39936,20.769667,49
39944,1.8306668,12
39996,0.07500005,15
40016,4.9693346,18
40084,13.400332,41
40084,4.159,17
40168,24.310661,62
40176,17.791,23
40204,1.3796668,9
40208,18.047672,53
40212,7.276334,9
40216,5.797667,33
40248,30.033,9
40276,4.1816673,15
40284,7.5996666,9
40312,11.969004,27
40344,7.4280005,34
40368,4.3036666,21
40404,3.505,15
40428,2.439333,38
40448,0.37699997,11
40464,0.553,9
40476,2.7656667,7
40520,2.604667,14
40532,28.418339,55
40532,19.450335,41
40560,2.8856664,7
40576,10.941668,25
40584,5.1153336,16
40588,-2.2043333,7
40592,34.755,15
40596,-1.2350001,5
40604,0.7049999,5
40616,-1.4116668,5
40624,-2.3816667,5
40648,0.906,8
40668,7.643335,20
40684,1.7863331,9
40688,5.605333,16
40688,5.824667,24
40716,-1.486,12
40732,30.520332,11
40784,12.271333,24
40796,37.536003,28
40812,7.733334,20
40844,1.0093336,8
40856,24.861666,35
40860,6.0963335,19
40880,3.5030005,9
40920,8.598333,15
40928,8.482667,18
40936,4.1846666,14
40956,9.156667,40
40956,0.54233325,7
40956,-1.0603335,9
41000,2.7936664,11
41020,-1.6883333,5
41044,32.280666,22
41108,17.417665,43
41120,11.621667,25
41164,2.5436668,11
41172,53.281334,54
41184,40.313,19
41188,3.9020002,6
41204,22.343332,40
41224,7.216334,9
41228,0.5386666,6
41244,-1.915,5
41260,3.4806669,22
41264,3.7263336,9
41328,17.608667,36
41368,19.000334,31
41388,15.990664,32
41408,-0.55833346,5
41460,3.4076667,23
41460,1.9776667,13
41480,-1.2816668,5
41480,2.0283332,5
41512,23.618668,46
41516,3.633,9
41520,3.56,10
41540,0.18499994,5
41544,2.5256667,7
41544,-0.32733333,8
41572,2.1723337,7
41604,0.71833324,15
41612,0.029999971,10
41620,9.866669,20
41624,-1.8683333,5
41676,39.927673,103
41680,1.7083337,15
41700,1.2516668,5
41712,3.0449998,25
41760,4.843999,12
41800,37.807,31
41808,11.235667,27
41836,31.004332,53
41852,-0.89299995,11
41884,-0.5763334,21
41888,3.5996664,9
41904,1.5123329,17
41912,1.405667,7
41944,4.2313337,14
41948,18.612333,47
41960,6.6046667,14
41992,8.407,11
41996,13.773667,21
42012,8.184334,13
42024,0.80599964,8
42040,4.697,11
42044,-2.0083334,5
42076,21.844334,33
42088,8.263,19
42100,-0.23866653,14
42112,2.8486667,6
42116,-0.8466666,10
42156,3.813667,11
42168,30.501,13
42176,-0.68166673,5
42232,2.7476661,33
42236,0.2849996,15
42240,4.486,18
42256,1.0083332,5
42292,1.803,9
42292,11.051667,15
42304,37.968666,66
42304,4.7553334,16
42320,29.462334,7
42324,-2.7773335,8
42340,-0.365,5
42344,1.5666668,10
42368,6.1453333,16
42392,32.934334,13
42396,3.4910004,13
42400,0.7759999,8
42416,26.871666,5
42428,18.515335,26
42460,-0.3396666,11
42488,1.8456666,7
42516,4.7263327,29
42544,39.143,29
42548,27.019667,39
42568,6.8343334,13
42652,18.190334,41
42664,11.136667,30
42676,12.852336,27
42684,8.488003,34
42712,10.864001,12
42744,12.808334,15
42748,0.17800021,24
42764,1.5706663,22
42764,2.985,5
42784,3.4793332,18
42800,-1.6603333,9
42804,4.855,5
42832,28.576,8
42844,2.888001,24
42920,54.613,39
42928,-1.3263333,21
42940,0.46833348,5
42960,29.189335,8
42980,54.571327,44
43004,5.095334,16
43012,3.0693336,8
43024,1.2116663,5
43072,4.1349993,15
43100,5.9329996,19
43136,14.574669,44
43160,14.1640005,22
43180,7.496666,20
43236,50.013657,101
43248,5.978999,17
43284,18.652334,37
43308,-0.38166666,15
43324,1.8100002,10
43348,2.3460007,28
43356,5.329333,8
43376,0.08166671,5
43392,5.170333,11
43396,0.24166667,5
43424,27.615665,7
43424,-0.36066675,8
43428,13.550002,30
43460,2.003,9
43464,3.586333,9
43468,30.135666,77
43508,2.860333,21
43524,7.6920013,16
43536,0.14566648,7
43572,0.30733323,12
43584,7.754,12
43612,20.848667,36
43648,1.4630003,19
43708,1.9916667,15
43728,40.638664,66
43736,9.279331,38
43744,-1.0536666,9
43756,14.248673,36
43764,-0.74433327,7
43776,-2.5773335,8
43776,-1.515,5
43804,0.53900003,7
43808,4.0636663,11
43864,20.014666,34
43924,-1.0450001,15
43956,3.0459995,8
43968,21.543335,40
44020,9.250999,13
44044,34.68,60
44064,37.65733,72
44080,2.8396668,9
44100,-1.3583333,5
44112,11.494333,23
44120,1.6516666,5
44140,0.33833313,5
44144,-2.3273335,8
44172,1.7656667,7
44184,5.527,11
44208,16.928665,36
44228,11.737999,14
44244,-0.2703334,9
44272,6.7639995,22
44280,-2.869,13
44288,2.1736662,11
44308,-1.7950001,5
44332,11.078334,15
44360,4.439,7
44368,60.01432,103
44404,6.2463336,9
44416,8.568,14
44464,29.538668,46
44484,-1.5083334,5
44520,38.824326,53
44568,24.332666,38
44568,8.017001,41
44676,17.589336,48
44704,2.0756667,7
44724,12.7696705,39
44748,-4.786333,11
44780,30.374338,53
44848,45.034,82
44876,3.5056665,7
44876,8.248001,24
44896,2.1483333,5
44916,12.674004,42
44920,-0.458,6
44924,4.6106663,12
44976,12.747668,63
45032,4.114667,14
45056,7.871666,35
45060,7.338,34
45100,57.125,45
45144,6.8036666,21
45172,15.2716675,35
45184,1.4436665,21
45208,-1.9513333,6
45208,0.04633355,9
45252,11.905667,27
45272,0.85833323,5
45276,20.558332,55
45300,16.254337,23
45308,1.3383336,25
45312,-1.2503333,9
45336,5.262,16
45356,4.984668,14
45364,1.289,7
45384,9.542666,18
45384,1.9416667,5
45400,10.091001,23
45448,9.772001,16
45468,3.3756666,17
45504,4.9613333,14
45532,51.348,44
45592,9.443668,31
45600,10.224663,24
45684,11.039335,38
45696,41.861336,24
45720,16.684,32
45776,6.8276663,23
45840,-0.9780001,16
45864,-4.9813337,36
45864,20.657331,42
45868,26.942333,7
45868,33.503654,121
45900,26.835999,8
45900,5.1163335,9
45920,7.275,5
45940,0.46666658,10
45940,7.5130005,19
45960,-0.83166677,5
45980,4.366667,10
46032,3.792667,18
46044,13.847001,31
46072,1.9056666,7
46160,64.911,73
46208,15.524669,34
46216,23.276335,59
46240,-0.53733313,8
46264,4.820667,12
46304,17.62867,36
46316,31.592999,19
46332,2.2056665,7
46336,-1.1983334,5
46344,-1.0966665,20
46372,45.078342,85
46372,30.32,10
46392,-2.3383331,5
46400,2.0153334,16
46420,2.4563332,19
46468,0.39633322,19
46472,31.331,13
46492,-1.6416667,5
46516,10.197335,12
46564,12.740335,41
46572,0.8513334,14
46592,-1.691,7
46592,-0.20833322,5
46672,34.18667,20
46688,38.909668,79
46692,1.725,5
46764,39.376,18
46792,13.650001,50
46812,42.326656,80
46816,-1.7779999,6
46828,12.368668,16
46848,0.11500001,5
46852,2.1466672,10
46880,15.616001,48
46912,2.3920002,16
46932,4.866333,29
46960,-0.72766674,7
46972,4.973334,30
46972,14.257668,23
47008,11.094001,12
47024,3.0309994,13
47032,14.883334,30
47056,3.336,8
47076,27.064999,5
47108,6.4396663,19
47128,-2.5916667,5
47156,16.498667,46
47160,-0.2306664,8
47192,-0.95033336,9
47192,29.478668,46
47196,11.633335,30
47212,2.9243336,13
47240,3.342333,7
47252,4.7913337,14
47268,2.4190001,7
47280,7.4673343,22
47316,13.100331,31
47324,4.480334,11
47328,-0.30166695,15
47344,3.9216669,5
47352,26.325333,6
47364,-2.236,12
47372,2.3790002,7
47380,6.800667,32
47384,3.8050003,5
47396,-0.2396667,11
47416,-0.43700004,9
47436,2.1483328,5
47468,5.5093327,18
47488,14.496334,29
47492,11.669003,27
47500,8.998668,16
47508,-4.951667,5
47516,2.7686667,6
47528,1.2516667,5
47540,2.1793334,18
47544,6.403667,11
47568,-1.289,13
47572,6.305667,7
47616,16.053001,19
47672,13.755335,36
47712,13.154999,35
47740,12.050333,31
47796,32.208,14
47828,40.033,29
47832,-0.9903333,9
47836,18.859,67
47844,21.480999,43
47848,0.8416667,5
47860,0.58566666,7
47872,2.433,9
47876,2.4056668,7
47884,1.4366671,10
47904,0.07166666,5
47920,-0.5796666,11
47976,3.5760002,18
47980,41.878998,27
48016,16.116333,39
48020,10.111668,25
48032,5.7413335,14
48036,8.698002,14
48068,1.5063334,9
48072,3.983,9
48084,5.4286666,16
48092,-0.7716665,5
48128,1.5436667,11
48132,11.413,29
48168,-0.4669999,9
48176,38.249,27
48220,6.787001,11
48232,20.288332,35
48244,17.089666,29
48264,8.764667,24
48280,34.153,9
48292,3.3193336,18
48304,9.169334,18
48312,7.824001,12
48344,7.018666,16
48348,1.4330001,9
48412,9.469002,27
48468,26.940332,31
48484,12.8826685,48
48484,20.891335,34
48488,6.139667,19
48508,28.445,5
48520,5.103,9
48548,3.749,7
48552,1.2656668,17
48560,-1.7123332,13
48580,-4.274,8
48588,-0.07433319,7
48616,5.0286665,16
48660,4.196667,20
48676,-0.10500014,15
48688,5.991667,25
48696,30.255661,57
48756,7.0589995,17
48772,11.436333,19
48808,15.399002,37
48808,29.193,9
48816,5.091667,15
48836,26.585,5
48848,22.244333,43
48860,3.6243331,13
48868,-0.6983334,5
48900,-0.43399978,8
48912,31.174332,13
48920,2.1916666,5
48948,6.083,9
48996,12.543333,40
49000,6.237667,13
49040,7.036999,11
49056,5.2480006,14
49056,14.5006695,62
49076,21.423,39
49084,5.095666,7
49124,-1.8393333,12
49124,11.825669,17
49132,3.3976674,23
49152,-1.6476667,7
